year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual
2007,4.31,1.01,6.64,8.07,12.98,18.34,20.28,21.07,17.09,NA,4.1,4.07,NA
2008,0.55,2.27,4.56,8.93,12.61,17.62,18.64,19.36,16.16,8.34,1.92,3.65,9.64
2009,0.26,-1.01,4.01,7.74,14.04,17.87,17.26,18.08,18.06,10.19,5.38,1.05,9.4
2010,-3.6,-2.96,1.17,9.18,17.56,22.5,21.94,22.32,18.11,11.21,5.79,-1.7,10.2
2011,0.07,5.37,8.46,11.39,14.34,19.77,21.16,21.12,17.29,9.04,5.73,3.35,11.44
2012,2.46,NA,10.56,NA,15.65,16.58,20.54,19.48,15.91,11.27,NA,4.3,NA
2013,NA,0.87,NA,8.83,12.49,NA,19.42,18.49,14.79,NA,NA,4.68,NA
2014,-2.5,1.44,1.64,8.7,12.66,16.49,17.4,17.69,15.85,8.06,NA,NA,NA
2015,NA,NA,7.04,11.75,12.81,18.39,18.88,17.75,NA,NA,NA,NA,NA
2016,NA,3.49,8.8,9.86,14.64,19.99,22.13,21.25,19.32,12.51,6.06,5.45,NA
2017,5.54,5.46,5.81,12.36,15.17,19.76,21.32,21.92,18.31,13.31,6.07,3.95,12.4
2018,-1.68,8.93,4.11,8.32,16.68,20.54,21.58,21.3,21.02,NA,6.72,4.05,NA
2019,3.4,5.94,5.74,10.59,17.55,19.75,21.15,21.28,19.33,14.51,4.38,5.01,12.4
2020,4.73,5.28,10.43,9.91,15.15,NA,22.28,22.32,NA,NA,10.44,1.48,NA
2021,2.78,4.26,8.77,9.13,14.05,20.01,21.45,22.82,17.74,13.26,4.43,7.15,12.24
2022,1.16,4.84,7.69,9.91,17.52,20.63,23.32,22.17,18.38,9.89,8.99,3.39,12.36
2023,3.75,8.19,8.41,11.15,14.59,19.36,23.2,22.76,18.05,11.37,7.15,4.52,12.72
2024,1.65,3.68,8.14,11.19,17.53,20.48,23.03,22.36,19.58,11.61,10.61,2.78,12.73
2025,-1.92,5.95,NA,11.04,16.79,20.96,22.8,NA,NA,NA,NA,NA,NA
